textID,text,selected_text,sentiment
beb87222f9,"_Girl Girl, those are bangin` shoes!!!  Work it!","_Girl Girl, those are bangin` shoes!!!  Work it!",neutral
8963b071bd,Ugh I can`t breathe right today,Ugh I can`t breathe,negative
7d9364298a, No. Not professional at all.,Not professional at all.,negative
989f52ccab,a headache once again ugh,ugh,negative
4d352ca9b1,Lost a battle with the couch....phone has been blowing up,Lost a battle with the couch....phone has been blowing up,neutral
7a341d71fe,was hoping to go to Red Lobster this weekend,was hoping to go to Red Lobster this weekend,neutral
f00bd4ea4e, aww thanx andy,thanx,positive
56e70bc330,_Cool yep here`s hoping,hoping,positive
0fcb7c107c," Cool! I have one (from a decluttering friend), but I don`t know how to play","Cool! I have one (from a decluttering friend), but I don`t know how to play",neutral
cc0bc2a05d,"_Ichigo She tried to carry on aswell, bless, I suppose maybe that`s why kids shouldn`t be in it?","bless,",positive
6bd6594906, this hiatus of yours is like... really long. Boo,really long.,negative
ec66683c9f,Flap-a-taco was nice until the plebs came in.,Flap-a-taco was nice until the plebs came in.,negative
c0d30e0568,"  he should be an honourary fluffette, such lovely hair (what`s left  )",h lovely,positive
29e00d4b30," - they have their headaches the morning after, instead!",headaches,negative
629b112918,anticipating a tough day ahead,anticipating a tough day ahead,negative
1758a9af5c,right guys i have to go,right guys i have to go,neutral
86486783a0, I`m sure Mayor Brainard will be thrilled to hear that you`re a fan.,e thrilled,positive
89067852ea, Yes. Need to listen to sad SP-Songs,Yes. Need to listen to sad SP-Songs,neutral
5abded0676," Thanks. I am greedy, looking for a full fledged widget (a la twitter) so I can like and share from within NV. 2 much to expect?",Thanks.,positive
f1d8fbce3c, why you never answer me...,why you never answer me...,negative
407e9cfae4,I only hve 9followers,I only hve 9followers,neutral
88dc8f2531, haha..i wont  well il try not..lol... night chick..xxxxx,haha.,positive
b1d3a349dc, I tried that but I can only use import/export for contacts saved locally on my Outlook. Thanks Though,Thanks Though,positive
dcd2dcb4a3,  if she sees that she will cry! lol,if she sees that she will cry! lol,negative
e24582a55d, fantastic day in the AZ sun,fantastic day in the AZ sun,positive
c3b39ee849," Hello!! sounds very good, you can count on me, I follow you!!!","sounds very good,",positive
1ba3590d9b,i should have run today  but i let my slight aches be a bad excuse    i`ll make it up tomorrow go 5.5,bad excuse,negative
a9c15ea0b2," Ooh, jealous. I just have yoghurt and some carrots.",jealous.,negative
515216acff, awww Mary I wish I could come but I`m going away 2morrow,I wish,positive
c14c75e5ab,I wish GM stock would turn around at 80 cents a share I would be willing to buy some...if I knew it would do something,willing,positive
d74715612b,"_FC sounds good  maybe some player quotes, photos etc I`m living in WA atm so would love bits and pieces from the Ady and Sun","sounds good  maybe some player quotes, photos etc I`m living in WA atm so would love bits and pieces from the Ady and Sun",neutral
b3ddcd49f3," workies with dad?  aw that sucks working on saturday morning. I`m about to study, when are your exams?",aw that sucks,negative
0d64ba9efd,"Is so freaking bored on the bus. Hate being poor, ï¿½4.80 return for a 10 min train or ï¿½2 return for an HOUR long bus.ipod has no battery 2",bored,negative
6ad26f4e0d,Aww I heard I just missed you two  &  !,missed,negative
07a6947b68,need to go to work soonish but i really dont want to  also trying to save money... life is fab (not),need to go to work soonish but i really dont want to  also trying to save money... life is fab (not),neutral
9f3d5f25e0,"In regard to knowledge, I am like the little robot in the movie 'Short Circuit.' I am always crying out: 'Imput! Imput!'",I am always crying,negative
5bc20e5610, omg i forgot about that! you lucky thing! hope you have fun!!  x,omg i forgot about that! you lucky thing! hope you have fun!!  x,neutral
f5d1b07ac1,I wanna talk to Mitchel Mussoooooo,I wanna talk to Mitchel Mussoooooo,neutral
1ef6660118,Seriously though. Amazing night.,Seriously though. Amazing night.,positive
f8ae37a238," Oh girl, get that baby going to bed at 7pm!","Oh girl, get that baby going to bed at 7pm!",neutral
9b7b578ce2,going to work till 3...then maybe ride the horses and take my sister to softball pratice,going to work till 3...then maybe ride the horses and take my sister to softball pratice,neutral
9c3eddc9e2,my favorite curling iron broke,favorite,positive
02a414d242,my mum would be happy to receive 2 handbags and a card from us today. heheee.,my mum would be happy to receive 2 handbags and a card from us today. heheee.,positive
10632a4b88,****. I got a math test today.,****.,negative
719b557575,last day of classes!!,last day of classes!!,neutral
43c4c4e25d,"#BGT DCD Seniors were good, but not good enough.","#BGT DCD Seniors were good, but not good enough.",neutral
5005a4b56b,Monday mornings couldn`t exist if it weren`t for some hot tea.,Monday mornings couldn`t exist if it weren`t for some hot tea.,neutral
1bc5ee4931,"early morning~2:30 am~what`s up? I am!~~!!played w/ my babies outside~wow~was in the 80`s~felt great!~~got lonely, misses sissy and jess","early morning~2:30 am~what`s up? I am!~~!!played w/ my babies outside~wow~was in the 80`s~felt great!~~got lonely, misses sissy and jess",neutral
b1b46cd067,dang need to go to cousins and i didnt upload all the videos  now i need to do it later!,dang need to go to cousins and i didnt upload all the videos  now i need to do it later!,neutral
98c3922518, look at your followers... your tweeps list will then be fully populated,look at your followers... your tweeps list will then be fully populated,neutral
82a14209a7,Is feeling a bit lonely,Is feeling a bit lonely,negative
3e3236c26f,"i think i just about have all my info syncing properly between my mac, mobile me, and iphone. yay! finally",yay!,positive
13341ce982, http://twitpic.com/4vp3x - *swoon* Nick looks so cute when he is serious  *faints*,http://twitpic.com/4vp3x - *swoon* Nick looks so cute when he is serious  *faints*,neutral
1bf5f55d51, We keep very different hours.,We keep very different hours,neutral
8b3af9531f,is slowly gettin more followers  vry slowly,is slowly gettin more followers  vry slowly,neutral
9bf583dd17,"Just booked my tickets for London on thursday, i`m so exicted",i`m so exicted,positive
8fa66ed891," MY FAV. SONG IS UH...honestly, its rude for u to make us choose.  lol I love `em all!","MY FAV. SONG IS UH...honestly, its rude for u to make us choose.  lol I love `em all!",neutral
e962d0bc60,I lost followers  Was it something I said?  I swear I am not into freeballing.  Ugg that is the last time I mention that thing.,I lost followers  Was it something I said?  I swear I am not into freeballing.  Ugg that is the last time I mention that thing.,neutral
a88181a7ec,some advice for all of you: dont pressure wash your foot. it hurts and is not worth it. you really do want the skin on your foot. FYI. ow,some advice for all of you: dont pressure wash your foot. it hurts and is not worth it. you really do want the skin on your foot. FYI. ow,neutral
5e95d1255c, rest well!,rest well!,positive
5542e9e14c,waitin for dr dee.... had lunch with my beautiful lady  before that i was on the gym ... ( yeah need to loose 10 more  ),beautiful lady,positive
9be6abb89a,Ugh boring friday,boring,negative
9a28bb6a11,have an extra Justin Rutledge ticket for the Mod Club tonight,have an extra Justin Rutledge ticket for the Mod Club tonight,neutral
0414afb09b,  boo. I used to live in upland... Have funnnn,e funnnn,positive
5f166baecc,New Twitter coolness: conversations with neighbors (http://is.gd/ybd0) during a thunderstorm.,New Twitter coolness: conversations with neighbors (http://is.gd/ybd0) during a thunderstorm.,neutral
6ecab08a38,I overslept  headache,I overslept  headache,negative
4f187e340f, Hope you feel better soon and check out my cool backround on my profile,Hope,positive
23c1478113," So sad...found otu about your boot camp too late.   Oh well, may be in LA that day anyway.",sad.,negative
4798eb577c,"today i was so happy got i got off school early, but now i`m bored!!","today i was so happy got i got off school early, but now i`m bored!!",neutral
c521d2ac75, That just means you were not trying hard enought,That just means you were not trying hard enought,negative
efba40bbab,Time to get off the puter. Nite all.,Time to get off the puter. Nite all.,neutral
dbe1ee4b3a,once i hit christian in the head with a metal bat! haha he then socked me in the eye! haha i miss being a reckless little kid,once i hit christian in the head with a metal bat! haha he then socked me in the eye! haha i miss being a reckless little kid,negative
1c501685da,Has that sinking feeling that it`s all about to go **** up.....bracing myself for the comedown,sinking,negative
33bd28dd68,"Gonna miss you Nanna & Bampa, She going to the lake disdrict ):  Omg !! got disney channel. Miss you baby matt  Love you x Will do mitchel","Gonna miss you Nanna & Bampa, She going to the lake disdrict ):  Omg !! got disney channel. Miss you baby matt  Love you x Will do mitchel",neutral
3ce7dd5ba0, man i missed it!! Ive been waitn all day 4 u 2 giv the tix away & then whn im rappn up @ wrk u gav my tix away! Im sad!,man i missed it!!,negative
0bc37920e0,"http://twitpic.com/675tw - Square B - she is sad because she wasn`t there and now she`s, well, square  (crocheted bee with poly fibe ...",sad,negative
62de115bd2,"Wathing Dollhouse on Hulu, eating the special from El Taquito and a beer. B-day week is going well","Wathing Dollhouse on Hulu, eating the special from El Taquito and a beer. B-day week is going well",positive
0ebad3fff0,"**** it, the guys aren`t at #comet09  I hope they win though",hope,positive
3cf2a5d309,.: no health insurance is not an option.,.: no health insurance is not an option.,neutral
863dc757fe,giving myself a manicure + pedicure  ahhh how i`ve missed you nice pretty nails...,missed,positive
23f0f2d1f3, lady gaga tweeted about not being impressed by her video leaking just so you know,not being impressed,negative
afca0808c2,"****. I had 11 goldfish.  Oh well, that`s my dinner. Anyways! Check out my blog yoooo http://weaselbee.blogspot.com/","****. I had 11 goldfish.  Oh well, that`s my dinner. Anyways! Check out my blog yoooo",neutral
414fad1ccd,Its pouring and i have holes in my shoes,Its pouring and i have holes in my shoes,neutral
3448dc57da,Its a Bank Holiday!..... If you`re happy and you know it CLAP YOUR HANDS!,happy,positive
570fbfc87a,"going to shibuya, meet my mom, get my contact lenses, then shinjuku","going to shibuya, meet my mom, get my contact lenses, then shinjuku",neutral
c84d50ca46,FINALLY DONE WITH MY PROJECT !  now its 3:12 am  haha goodnights ! <3,FINALLY DONE WITH MY PROJECT !  now its 3:12 am  haha goodnights ! <3,positive
9ac81ef93d,"this is the worst day ever, i`ve been told im a chav","this is the worst day ever,",negative
7ba102ebb3, I`m glad  you def needed a pick me up!  drama free!,glad,positive
b547b0219e," its funny, I didn`t even know it was there!","its funny,",positive
e51529e319,****. My friend`s in such a state and I don`t know how to help him. Nothing I say seems to be helping and I wish I knew what to say,****. My friend`s in such a state and I don`t know how to help him. Nothing I say seems to be helping and I wish I knew what to say,negative
17fb6a1dae,Big Sugar = yet another `90`s bandwagon I was too late to get on. Next S&D BNL should reunite them (kind of like they did for the Odds).,Big Sugar = yet another `90`s bandwagon I was too late to get on. Next S&D BNL should reunite them (kind of like they did for the Odds).,neutral
b955aca87c,Heading into Glasgow for a rehearsal for my upcoming show,Heading into Glasgow for a rehearsal for my upcoming show,neutral
871aecbb52, no actually it gets rid of the bacteria and they thaw out nicely,no actually it gets rid of the bacteria and they thaw out nicely,neutral
473841e6c4," no, but I will. It just seems such a cruel condition",cruel,negative
3fd5dc7768,Boognish wishes Clemmie would be nice to me  http://apps.facebook.com/catbook/profile/view/6831309,nice,positive
2f5c77dfb3, oh nice going!,oh nice going!,positive
fba4c01756,NOW IM SAD BUT IM NOT GIVING IN FIRST..I DIDNT DO NOTHING!!!!    :**-(,SAD,negative
ca66c3653e,Bout 2 Miss Mah Lakers Play 2day...  This Orange Box Is **** Up The Rotation!.. Mah Real LA Fam.. Keep Me Posted!.. I LOVE HATERS 2!!,Bout 2 Miss Mah Lakers Play 2day...  This Orange Box Is **** Up The Rotation!.. Mah Real LA Fam.. Keep Me Posted!.. I LOVE HATERS 2!!,neutral
